Temperature (C),Pressure (millibars),Humidity,Wind Speed (km/h),Apparent Temperature (C)
12.19444444,1013.35,0.72,9.7083,12.19444444
12.08333333,1013.19,0.71,16.9855,12.08333333
10.61666667,1013.54,0.74,10.8514,10.61666667
11.6,1011.68,0.57,16.9855,11.6
11.02222222,1011.79,0.6,16.9211,11.02222222
11.88888889,1013.76,0.6,15.939,11.88888889
10.41666667,1011.39,0.64,16.6474,10.41666667
10.3,1011.42,0.67,13.3952,10.3
9.483333333,1011.65,0.72,13.3791,7.5
9.772222222,1011.83,0.68,12.8317,7.933333333
10.93333333,1012.42,0.67,11.1412,10.93333333
11.65555556,1012.96,0.66,7.1806,11.65555556
13.93888889,1012.97,0.55,21.5579,13.93888889
15.02777778,1013.36,0.54,17.3075,15.02777778
16.03888889,1013.41,0.47,24.5203,16.03888889
15.22777778,1013.34,0.51,20.3665,15.22777778
16.20555556,1013.62,0.44,14.4417,16.20555556
17.3,1013.28,0.43,18.0159,17.3
17.77777778,1012.98,0.43,15.8263,17.77777778
17.8,1012.5,0.38,17.2431,17.8
17.26111111,1012.61,0.39,16.8728,17.26111111
17.2,1012.88,0.38,15.3111,17.2
15.02222222,1012.98,0.45,20.9139,15.02222222
13.92777778,1013.73,0.47,13.3469,13.92777778
12.36666667,1014.17,0.57,9.4346,12.36666667
12.29444444,1014.46,0.59,6.7781,12.29444444
12.78888889,1014.45,0.56,14.4095,12.78888889
9.533333333,1013.49,0.76,7.084,8.677777778
9.972222222,1013.41,0.71,14.4256,7.966666667
4.911111111,1015.4,0.91,1.0143,4.911111111
7.916666667,1013.19,0.78,11.6725,5.855555556
7.383333333,1012.8,0.82,14.6188,4.755555556
7.972222222,1013.1,0.82,11.8496,5.894444444
8.816666667,1013.14,0.84,14.49,6.538888889
8.794444444,1013.64,0.84,23.3289,5.555555556
7.888888889,1014.12,0.89,26.8387,4.088888889
7.8,1014.48,0.96,22.7815,4.333333333
7.822222222,1014.97,0.95,14.2163,5.35
7.944444444,1015.66,0.95,9.7727,6.233333333
8.077777778,1015.89,0.94,15.778,5.455555556
10.22777778,1015.69,0.81,11.3183,10.22777778
11.36111111,1015.59,0.74,4.2021,11.36111111
12.45,1015.24,0.7,1.3041,12.45
12.91666667,1014.77,0.67,3.6869,12.91666667
12.55,1014.73,0.62,6.4078,12.55
12.38333333,1014.49,0.69,9.8049,12.38333333
10.22777778,1014.7,0.75,8.4042,10.22777778
9.227777778,1015.38,0.78,9.5151,7.811111111
7.827777778,1015.81,0.87,7.3738,6.622222222
6.677777778,1015.89,0.91,5.796,5.727777778
6.122222222,1015.9,0.91,6.279,4.938888889
5.327777778,1015.92,0.95,5.8926,4.15
4.355555556,1015.89,0.95,10.9158,1.705555556
9.272222222,1007.55,0.89,3.6386,9.272222222
4.261111111,1015.21,0.92,6.0697,2.866666667
3.216666667,1015.18,0.92,6.0697,1.666666667
3.905555556,1014.89,0.92,5.8926,2.516666667
2.711111111,1014.29,0.96,7.9695,0.472222222
3.816666667,1014.35,1,5.2808,2.644444444
6.883333333,1014,0.93,9.1126,5.105555556
8.938888889,1013.53,0.88,15.6814,6.533333333
11.20555556,1013.05,0.79,20.7046,11.20555556
12.85,1012.74,0.7,20.1572,12.85
13.96111111,1011.92,0.63,23.9729,13.96111111
14.97777778,1010.87,0.51,23.9568,14.97777778
14.02777778,1009.99,0.57,22.6849,14.02777778
15.02222222,1008.85,0.51,26.7743,15.02222222
15.04444444,1007.74,0.54,20.8817,15.04444444
15.08888889,1007.07,0.5,17.1948,15.08888889
14.95,1006.26,0.51,14.1197,14.95
13.81666667,1005.77,0.59,11.1251,13.81666667
12.91666667,1005.19,0.64,11.6886,12.91666667
13.83888889,1004.85,0.59,14.2324,13.83888889
12.75555556,1005.49,0.69,6.2629,12.75555556
12.65,1005.64,0.74,18.1286,12.65
11.68888889,1005.45,0.8,11.3183,11.68888889
10.62777778,1005.65,0.88,6.5527,10.62777778
5.666666667,1012.87,0.91,8.7262,3.755555556
10.05,1006.34,0.92,6.6171,10.05
9.977777778,1006.47,0.93,2.5921,9.977777778
9.777777778,1007.16,0.95,5.4579,9.377777778
8.661111111,1007.18,0.99,4.7334,8.661111111
7.55,1007.86,0.95,20.3504,4.261111111
7.233333333,1008.4,0.93,13.846,4.683333333
6.044444444,1008.86,0.92,23.6187,2.011111111
6.094444444,1009.1,0.85,22.0892,2.233333333
6.116666667,1010.06,0.82,22.1697,2.25
6.066666667,1010.67,0.86,17.7583,2.705555556
6.038888889,1011.06,0.93,17.4524,2.711111111
6.888888889,1011.03,0.93,22.4595,3.205555556
7.061111111,1011.14,0.86,16.1161,4.15
6.038888889,1011.61,0.93,20.4631,2.344444444
6.072222222,1011.86,0.93,21.1393,2.305555556
5.044444444,1011.93,0.93,20.6885,1.055555556
5.022222222,1012.4,0.92,14.0231,1.944444444
5.033333333,1013.23,0.93,14.9408,1.816666667
5,1013.8,0.93,11.1251,2.438888889
4.977777778,1014.08,0.93,14.1197,1.877777778
4.933333333,1013.96,0.87,15.939,1.538888889
4.466666667,1013.9,0.92,13.9748,1.277777778
4.444444444,1014.39,0.92,14.329,1.194444444
4.011111111,1016.82,0.83,12.1555,1.044444444
4.905555556,1014.18,0.86,13.7977,1.844444444
4.883333333,1014.27,0.83,10.8836,2.35
4.388888889,1014.14,0.89,13.3952,1.277777778
4.838888889,1014.11,0.86,16.8889,1.288888889
4.811111111,1014.41,0.83,15.3433,1.483333333
4.944444444,1014.9,0.84,18.1769,1.244444444
7.2,1014.98,0.65,17.3719,4.166666667
7.777777778,1014.97,0.67,16.261,5.022222222
8.727777778,1015.52,0.64,12.9122,6.65
8.983333333,1015.64,0.57,20.4953,6.055555556
10,1015.72,0.5,23.2162,7.1
10.09444444,1015.47,0.55,19.2878,10.09444444
11.06111111,1015.24,0.46,14.2646,11.06111111
10.13888889,1015.14,0.42,12.558,10.13888889
11.01111111,1015.13,0.42,9.3541,11.01111111
10.11666667,1015.39,0.49,7.6636,10.11666667
7.916666667,1015.7,0.57,4.4597,7.916666667
7.333333333,1016.2,0.63,2.6243,7.333333333
5.05,1016.83,0.75,3.059,5.05
3.933333333,1017.12,0.76,6.2629,2.422222222
4.094444444,1017.38,0.77,6.3434,2.583333333
3.8,1017.32,0.82,6.2146,2.288888889
2.688888889,1017.42,0.85,10.2879,-0.155555556
5.066666667,1018.24,0.81,5.635,3.938888889
2.6,1017.33,0.85,6.0536,0.961111111
1.583333333,1017.53,0.92,5.9248,-0.161111111
2.155555556,1017.7,0.9,3.2361,2.155555556
0.955555556,1017.84,0.92,1.5939,0.955555556
0.955555556,1018.13,0.92,4.5724,0.955555556
5.594444444,1018.47,0.82,0.2254,5.594444444
9.822222222,1018.32,0.66,14.49,7.777777778
11.07222222,1018.59,0.54,1.6744,11.07222222
11.05555556,1018.68,0.48,6.9391,11.05555556
12.24444444,1018.49,0.43,7.1323,12.24444444
12.85,1018.38,0.41,9.1609,12.85
12.88888889,1018.35,0.38,9.5795,12.88888889
12.91666667,1017.58,0.4,9.4829,12.91666667
13.88888889,1017.37,0.46,10.3845,13.88888889
13.02222222,1017.37,0.48,12.2038,13.02222222
12.38333333,1017.24,0.49,12.4453,12.38333333
10.20555556,1017.45,0.57,9.8371,10.20555556
9.144444444,1017.83,0.62,7.6475,8.088888889
7.827777778,1018.17,0.68,9.7405,6.1
7.733333333,1018.28,0.65,6.7459,6.672222222
7.144444444,1018.37,0.69,6.2146,6.138888889
6.016666667,1018.39,0.74,6.4078,4.783333333
5.461111111,1018.49,0.76,6.601,4.077777778
8.244444444,1015.16,0.72,13.3791,5.988888889
3.838888889,1018.18,0.82,6.6332,2.194444444
2.244444444,1018.29,0.91,3.4776,2.244444444
2.022222222,1018.28,0.93,6.2307,0.227777778
2.172222222,1018.08,0.92,10.7065,-0.866666667
3.661111111,1018.6,0.89,10.7226,0.911111111
6.111111111,1018.66,0.79,11.8979,3.638888889
10.00555556,1018.38,0.66,11.4793,10.00555556
12.24444444,1018.46,0.52,17.8066,12.24444444
12.93888889,1018.34,0.5,19.6259,12.93888889
13.98333333,1017.86,0.5,20.6241,13.98333333
15.09444444,1017.26,0.44,16.0839,15.09444444
16.25,1016.76,0.43,14.7798,16.25
17.26666667,1016.04,0.41,16.1,17.26666667
17.28888889,1015.06,0.38,16.2288,17.28888889
17.38888889,1014.68,0.37,14.1358,17.38888889
17.28888889,1014.36,0.38,14.49,17.28888889
15.08888889,1014.16,0.44,9.7083,15.08888889
11.71111111,1014.36,0.58,10.3845,11.71111111
11.16111111,1014.6,0.61,10.9319,11.16111111
10.02777778,1014.69,0.68,11.1734,10.02777778
10.13888889,1014.51,0.65,13.6206,10.13888889
21.01666667,1012.02,0.87,3.22,21.01666667
19.44444444,1012.22,0.9,6.0375,19.44444444
20.72222222,1008.65,0.81,9.2253,20.72222222
18.79444444,1012.11,0.93,5.9248,18.79444444
17.73333333,1011.63,0.93,3.1234,17.73333333
17.60555556,1011.84,0.95,2.9302,17.60555556
18.73333333,1011.81,0.93,7.8407,18.73333333
22.55555556,1011.72,0.8,1.61,22.55555556
24.76111111,1011.86,0.7,3.1717,24.76111111
27.17222222,1011.67,0.56,1.7388,28.03333333
28.91111111,1011.27,0.55,2.9463,30.13888889
30.95555556,1011.07,0.42,2.7531,31.17222222
32.17222222,1010.47,0.38,7.728,32.22222222
32.12777778,1010.07,0.32,7.3416,31.27222222
31.98333333,1009.69,0.35,7.1645,31.41111111
32.53888889,1008.95,0.38,12.6224,32.68888889
31.97777778,1008.2,0.4,12.0911,32.16111111
32.01111111,1007.57,0.41,8.9194,32.51111111
30.94444444,1007.1,0.39,13.4113,30.75
28.57222222,1007.04,0.5,7.9695,29.15
27.09444444,1007.03,0.59,6.2307,28.15
24.69444444,1006.95,0.65,4.4275,24.69444444
24.13888889,1007.07,0.7,12.8478,24.13888889
23.12222222,1007.62,0.77,11.8496,23.12222222
15.56111111,1011.53,0.92,3.3327,15.56111111
15.49444444,1011.34,0.87,3.3649,15.49444444
16.53888889,1008.66,0.91,3.6225,16.53888889
13.8,1011.04,0.9,3.2039,13.8
13.31666667,1011.12,0.9,3.1234,13.31666667
12.60555556,1010.9,0.92,3.6064,12.60555556
12.32777778,1011.54,0.93,3.0912,12.32777778
14.96666667,1010.85,0.87,4.508,14.96666667
16.26111111,1010.89,0.87,8.6135,16.26111111
16.25,1010.93,0.92,9.3058,16.25
18.88888889,1010.64,0.89,10.6421,18.88888889
21.35,1010.56,0.76,14.0392,21.35
21.20555556,1010.5,0.76,13.9426,21.20555556
22.33888889,1010.09,0.72,10.8192,22.33888889
23.03333333,1009.62,0.66,10.2074,23.03333333
23.91111111,1008.8,0.62,9.4024,23.91111111
24.97777778,1008.39,0.51,7.6636,24.97777778
23.8,1007.71,0.58,9.0482,23.8
23.59444444,1007.66,0.53,7.5992,23.59444444
22.50555556,1007.66,0.68,11.27,22.50555556
20.01666667,1007.6,0.78,12.2682,20.01666667
19.91111111,1007.87,0.74,16.1966,19.91111111
19.35555556,1008.35,0.76,13.2664,19.35555556
17.88333333,1008.32,0.85,12.6868,17.88333333
17.25,1008.16,0.89,10.5294,17.25
16.62777778,1008.15,0.92,6.3756,16.62777778
15.84444444,1009.37,0.84,3.5259,15.84444444
17,1008.06,0.92,2.6565,17
17.06666667,1007.86,0.86,6.6332,17.06666667
16.50555556,1008.06,0.79,6.9874,16.50555556
14.98333333,1007.87,0.83,9.4507,14.98333333
16.02222222,1007.98,0.81,12.3809,16.02222222
16.16111111,1008.07,0.81,15.8746,16.16111111
18.84444444,1007.86,0.68,22.1053,18.84444444
21.11666667,1007.95,0.68,20.2055,21.11666667
22.50555556,1008.2,0.62,15.1501,22.50555556
23.79444444,1007.95,0.54,17.2431,23.79444444
23.88888889,1008.03,0.51,15.5848,23.88888889
25.83333333,1008.03,0.44,16.422,25.83333333
25.92777778,1007.73,0.43,21.6867,25.92777778
25,1007.71,0.42,20.0767,25
24.94444444,1007.73,0.43,18.6599,24.94444444
24.92777778,1007.81,0.45,16.9855,24.92777778
22.8,1008.02,0.51,12.397,22.8
19.33888889,1008.55,0.7,7.3255,19.33888889
17.80555556,1008.62,0.78,4.7817,17.80555556
17.78333333,1008.73,0.75,3.4615,17.78333333
16.48888889,1009.41,0.79,6.3434,16.48888889
15.69444444,1009.79,0.83,6.5044,15.69444444
15.62777778,1009.69,0.81,3.3649,15.62777778
16.21111111,1007.41,0.93,4.2182,16.21111111
15.57777778,1009.61,0.84,6.2951,15.57777778
15.57777778,1009.32,0.81,3.3166,15.57777778
15.60555556,1009.37,0.81,3.7191,15.60555556
15.05,1009.14,0.83,7.7924,15.05
17.06666667,1009.12,0.73,9.3219,17.06666667
17.48333333,1009.19,0.72,7.4221,17.48333333
17.66666667,1009.19,0.71,8.7745,17.66666667
18.8,1008.99,0.69,8.7584,18.8
19.68333333,1008.93,0.67,8.7423,19.68333333
18.82222222,1008.11,0.78,10.626,18.82222222
20,1007.52,0.77,4.7495,20
21.15,1007.29,0.72,7.7924,21.15
23.65555556,1006.83,0.67,11.0124,23.65555556
23.61666667,1006.16,0.6,15.2145,23.61666667
23.81666667,1005.9,0.62,10.6421,23.81666667
22.03888889,1005.65,0.7,25.0033,22.03888889
19.95,1006.32,0.7,16.1644,19.95
18.92222222,1006.71,0.8,8.3237,18.92222222
17.26666667,1007.17,0.88,7.8085,17.26666667
16.17777778,1007.38,0.9,5.957,16.17777778
15.83333333,1007.32,0.93,6.3434,15.83333333
16.73333333,1007.28,0.93,6.0053,16.73333333
16.71111111,1006.86,0.97,13.1054,16.71111111
16.26666667,1009.54,0.97,5.474,16.26666667
16.13888889,1007.4,0.97,11.0446,16.13888889
16.08888889,1006.87,0.97,3.0912,16.08888889
15.55555556,1007.66,0.96,2.7692,15.55555556
14.51666667,1007.73,1,3.0268,14.51666667
17.08888889,1007.8,0.99,10.8192,17.08888889
17.66666667,1008.39,0.96,9.5956,17.66666667
19.79444444,1008.32,0.85,10.5133,19.79444444
22.01666667,1008.71,0.74,10.7709,22.01666667
21.13888889,1009.28,0.73,9.4668,21.13888889
21.04444444,1009.72,0.73,15.1018,21.04444444
18.93888889,1010.77,0.89,13.524,18.93888889
18.91666667,1010.97,0.9,3.381,18.91666667
20.05,1010.28,0.78,4.7334,20.05
21.06666667,1009.53,0.73,9.0643,21.06666667
20.05,1009.78,0.78,0.3703,20.05
20,1009.83,0.83,0.0644,20
18.86666667,1010.18,0.9,0.0322,18.86666667
17.95555556,1010.43,0.96,3.7835,17.95555556
17.71111111,1010.09,0.97,12.2199,17.71111111
17.73333333,1009.92,0.93,10.6099,17.73333333
16.79444444,1010.08,0.97,5.3935,16.79444444
16.66666667,1010.49,0.97,6.1824,16.66666667
16.16111111,1010.1,0.97,6.2951,16.16111111
17.01111111,1013.23,0.91,5.4096,17.01111111
16.11666667,1010.3,0.97,2.8658,16.11666667
16.11666667,1010.48,0.97,2.8497,16.11666667
15.55555556,1010.86,0.96,5.8121,15.55555556
14.00555556,1010.7,1,3.0751,14.00555556
16.11666667,1011.39,0.93,9.3541,16.11666667
16.05,1011.92,0.93,9.0643,16.05
16.21111111,1012.57,0.99,7.5831,16.21111111
17.80555556,1013.15,0.89,7.728,17.80555556
18.88333333,1013.59,0.84,5.2325,18.88333333
20.18888889,1013.43,0.77,7.8729,20.18888889
22.26666667,1013.32,0.67,11.0607,22.26666667
22.35555556,1013.49,0.7,12.9766,22.35555556
23.86666667,1013.22,0.54,10.8675,23.86666667
23.88888889,1012.83,0.58,9.5312,23.88888889
22.95555556,1012.85,0.56,11.8013,22.95555556
22.47777778,0,0.58,10.8192,22.47777778
20.85555556,1012.28,0.7,4.5885,20.85555556
19.16111111,1012.44,0.82,0.7728,19.16111111
17.73333333,1012.44,0.84,9.1126,17.73333333
18.23888889,1012.62,0.81,6.2468,18.23888889
17.81666667,1013.45,0.88,1.6261,17.81666667
17.71111111,1013.41,0.84,12.9444,17.71111111
17.2,1013.5,0.9,3.0912,17.2
15.30555556,1015.55,0.9,2.6243,15.30555556
16.55,1013.21,0.93,3.2522,16.55
16.09444444,1013.21,0.96,6.0053,16.09444444
15.55,1013.5,0.93,2.4633,15.55
14.93333333,1013.79,0.93,4.7334,14.93333333
17.08888889,1014.1,0.93,7.9051,17.08888889
18.65555556,1014.13,0.85,7.3738,18.65555556
19.81111111,1014.61,0.79,11.0768,19.81111111
21.06111111,0,0.73,7.7924,21.06111111
22.20555556,1015.48,0.63,11.1734,22.20555556
22.75,1015,0.57,12.558,22.75
23.79444444,1015.18,0.54,13.6045,23.79444444
23.48333333,1015.29,0.51,10.8353,23.48333333
23.96111111,1015.17,0.53,10.787,23.96111111
24.95,1014.96,0.5,10.8031,24.95
23.95555556,1014.66,0.53,12.3004,23.95555556
23.95555556,1014.77,0.5,12.2843,23.95555556
23.86111111,1014.68,0.54,3.0912,23.86111111
19.26666667,1015.04,0.75,0.5474,19.26666667
17.28888889,1015.58,0.87,3.1073,17.28888889
16.62222222,1015.88,0.93,3.1395,16.62222222
16.67222222,1015.95,0.87,3.3005,16.67222222
15.07222222,1015.99,0.93,2.2862,15.07222222
14.51666667,1015.89,0.93,3.0268,14.51666667
17.84444444,1012.82,0.8,12.3326,17.84444444
14.44444444,1015.98,0.93,3.1556,14.44444444
13.88888889,1015.71,0.96,3.1234,13.88888889
14.43333333,1015.63,0.9,5.6028,14.43333333
14.92777778,1015.59,0.87,4.6207,14.92777778
17.04444444,1015.49,0.82,8.9999,17.04444444
18.78888889,1015.64,0.78,8.694,18.78888889
21.16111111,1015.46,0.73,12.3004,21.16111111
23.86666667,1015.35,0.62,12.7029,23.86666667
24.96666667,1015.21,0.56,15.3594,24.96666667
26.13333333,1014.56,0.47,14.4417,26.13333333
27.22222222,1014.36,0.44,15.8907,27.26111111
27.73888889,1014.11,0.39,14.6349,27.35555556
27.77777778,1013.56,0.4,15.9229,27.5
27.8,1013.07,0.39,15.778,27.4
27.87222222,1012.83,0.37,13.5723,27.37777778
26.15555556,1012.55,0.43,10.7226,26.15555556
23.97777778,1012.46,0.54,7.9856,23.97777778
22.57222222,1012.52,0.58,10.6421,22.57222222
21.13888889,1012.58,0.6,10.8997,21.13888889
20.43888889,1012.41,0.67,10.9319,20.43888889
20.42777778,1012.66,0.7,10.3362,20.42777778
19.35555556,1012.6,0.74,11.0124,19.35555556
18.75,1012.59,0.76,10.8353,18.75
19.87777778,1012.55,0.85,10.143,19.87777778
17.22222222,1012.09,0.84,13.9265,17.22222222
16.64444444,1012.11,0.87,14.3451,16.64444444
16.55,1012.39,0.88,10.0142,16.55
16.09444444,1012.38,0.87,9.4829,16.09444444
17.66666667,1012.66,0.84,10.9963,17.66666667
20.78333333,1012.65,0.7,14.812,20.78333333
22.73333333,1012.39,0.67,15.4721,22.73333333
26.01666667,1012.47,0.55,16.8567,26.01666667
26.12777778,1012.91,0.58,13.2825,26.12777778
28.83888889,0,0.51,9.66,29.61111111
29.00555556,1012.36,0.51,10.8031,29.75
31.03333333,1012.33,0.45,7.6475,31.71111111
31.13333333,1011.95,0.36,11.1734,30.6
31.13333333,1011.74,0.41,11.27,31.26111111
31.21111111,1011.73,0.41,10.7709,31.32777778
30.02222222,1011.45,0.48,11.0768,30.70555556
27.87222222,1011.65,0.58,9.177,29.07222222
25.40555556,1011.99,0.66,7.9695,25.40555556
22.75555556,1012.36,0.79,4.6207,22.75555556
22.68888889,1012.47,0.79,6.5849,22.68888889
21.2,1012.57,0.84,6.5044,21.2
21.55,1012.66,0.81,6.3917,21.55
21.43888889,1012.39,0.82,10.8353,21.43888889
19.50555556,1015.42,0.92,2.898,19.50555556
19.86111111,1012.38,0.88,13.4918,19.86111111
19.33333333,1012.48,0.87,10.948,19.33333333
18.75,1012.44,0.91,10.1591,18.75
18.84444444,1012.47,0.9,7.9856,18.84444444
19.91111111,1012.85,0.87,10.9963,19.91111111
22.10555556,1012.81,0.81,14.49,22.10555556
24.95,0,0.69,16.0195,24.95
25,1013.17,0.74,11.1573,25
27.3,1014,0.67,13.7816,29.12777778
27.96666667,1013.21,0.62,16.0034,29.62777778
30.11666667,1012.98,0.5,17.388,31.27222222
31.04444444,1012.5,0.45,23.667,31.68888889
31.20555556,1012.44,0.47,17.5168,32.45555556
32.17222222,1012.52,0.42,16.2932,32.91111111
32.54444444,1012.62,0.4,12.3809,33.17777778
31.03888889,1012.44,0.44,10.1591,31.62222222
28.95555556,1012.65,0.54,8.372,30.16666667
26.47777778,1013.44,0.64,7.7441,26.47777778
22.91666667,1014.17,0.73,8.05,22.91666667
23.38333333,1014.58,0.73,6.7298,23.38333333
22.45,1015.15,0.83,3.5098,22.45
22.6,1015.69,0.77,6.0536,22.6
19.98333333,1015.99,0.9,3.5581,19.98333333
20.95555556,1016.78,0.87,3.0751,20.95555556
18.87222222,1016.49,0.9,3.703,18.87222222
18.33888889,1016.69,0.93,6.4078,18.33888889
18.85,1016.84,0.93,5.6028,18.85
17.27777778,1017.27,0.99,4.7978,17.27777778
19.91666667,1017.3,0.87,4.9588,19.91666667
23.6,1017.88,0.74,7.9212,23.6
25.99444444,1017.85,0.61,10.9319,25.99444444
27.73333333,1017.78,0.55,12.7029,28.62222222
28.79444444,1018.19,0.5,15.9068,29.36666667
29.88333333,1018.67,0.47,20.2538,30.38888889
30.97222222,1018.15,0.45,17.227,31.59444444
31.91666667,1017.78,0.41,11.2539,32.42222222
32.12777778,1016.77,0.42,15.4399,32.75
32.12777778,1017.07,0.39,17.3236,32.22777778
31.08333333,1017.26,0.44,17.1626,31.68888889
31.01666667,1017.23,0.44,12.3809,31.62222222
27.26666667,1016.27,0.64,10.8031,28.80555556
25.45555556,1016.14,0.68,0.8855,25.45555556
22.8,1017.94,0.84,4.6207,22.8
23.21666667,1017.58,0.79,6.1824,23.21666667
22.23888889,1017.7,0.85,2.7853,22.23888889
20.41666667,1008.14,0.84,23.8602,20.41666667
19.88333333,1008.38,0.85,10.3684,19.88333333
16.81111111,1009.23,0.92,6.5688,16.81111111
19.37777778,1007.8,0.9,10.1913,19.37777778
18.86666667,1007.64,0.93,4.9105,18.86666667
18.88333333,1007.73,0.93,5.8121,18.88333333
17.87222222,1008.14,0.97,5.1198,17.87222222
18.93888889,1009.1,0.99,4.8783,18.93888889
20.08888889,1009.47,0.92,9.7727,20.08888889
21.08888889,1009.31,0.87,12.3326,21.08888889
22.17777778,1009.21,0.81,12.7995,22.17777778
23.53333333,1009.38,0.71,16.1805,23.53333333
23.84444444,1009.41,0.69,14.2646,23.84444444
24.95555556,1009.02,0.62,12.719,24.95555556
25.92222222,1009,0.58,10.7065,25.92222222
24.96111111,1008.75,0.62,15.8746,24.96111111
24.79444444,1008.94,0.58,17.0338,24.79444444
23.75555556,1008.76,0.62,20.1572,23.75555556
22.12777778,1008.95,0.68,21.8316,22.12777778
21.06111111,1008.93,0.68,13.7172,21.06111111
21.06666667,1009.29,0.68,10.4489,21.06666667
18.86666667,1009.42,0.84,3.3649,18.86666667
18.26666667,1009.53,0.84,6.4078,18.26666667
17.87777778,1009.78,0.86,5.9731,17.87777778
21.08888889,1017.18,0.9,3.1878,21.08888889
21.55,1016.9,0.87,6.1502,21.55
18.78333333,1017.18,0.85,9.3058,18.78333333
19.97777778,1016.59,0.93,3.2683,19.97777778
20.99444444,1016.39,0.88,6.3595,20.99444444
19.98888889,1016.52,0.88,4.7978,19.98888889
18.86666667,1016.34,0.97,0,18.86666667
22.08888889,1016.64,0.82,3.22,22.08888889
23.77222222,1016.74,0.75,0.966,23.77222222
27.17777778,1017.06,0.6,0.805,28.33888889
28.79444444,1016.71,0.55,5.2486,30.06111111
30.86111111,1017,0.55,8.8872,33.38333333
32.03888889,1016.81,0.46,8.211,33.46111111
32.58888889,1016.61,0.5,11.3827,35.49444444
32.63888889,1015.91,0.44,13.7011,34.13333333
32.15,1016.18,0.43,12.6546,32.97777778
31.08333333,1015.69,0.45,14.2163,31.9
32.07777778,1015.82,0.42,8.7423,32.73888889
30.97222222,1014.89,0.45,12.4453,31.72222222
28.86111111,1015.24,0.55,7.5992,30.12777778
26.41111111,1014.74,0.65,4.4758,26.41111111
23.81666667,1014.62,0.75,3.22,23.81666667
23.31111111,1014.73,0.79,12.397,23.31111111
24.53888889,1014.5,0.72,11.9623,24.53888889
21.96666667,1015.64,0.72,30.8315,21.96666667
19.88333333,1016.93,0.79,20.0284,19.88333333
14.98888889,1016.56,0.86,10.8353,14.98888889
17.77777778,1017.74,0.9,11.431,17.77777778
